Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,04/08/2023,4790575,371688,RED KING RESOURCING LTD,DLO Housing & Corporate Projects,6824.25,Agency Staff,Third Party Supplier,STANDARD,4045,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4791212,371688,RED KING RESOURCING LTD,DLO Housing & Corporate Projects,-6824.25,Agency Staff,Third Party Supplier,CREDIT,4045,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4818404,371688,RED KING RESOURCING LTD,DLO Housing & Corporate Projects,6892.8,Equipment Purchase & Repair,Third Party Supplier,STANDARD,4045,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4818401,371689,THE GENERAL COUNCIL OF THE BAR,Legal Services,200,Recruitment & Interview Costs,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4818401,371689,THE GENERAL COUNCIL OF THE BAR,Joint Legal Team,600,Recruitment & Interview Costs,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4819765,371690,ABBEYMILL HOMES LTD,Oxford Road Primary,75867.94,External Fees  Misc.,SUB-CONTRACTOR,STANDARD,8224,ZZZC-Capital
RBC Legal Entity,04/08/2023,4817108,371691,PANORAMIC ASSOCIATES,Berkshire West Public Health Hub,5750,Agency Staff,Third Party Supplier,STANDARD,2002,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/08/2023,4824557,371692,LYNCH JC T/A TRAILER PARK,South Street Operations,-682.97,Ticket SalesPerformances,Third Party Supplier,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4824557,371692,LYNCH JC T/A TRAILER PARK,South Street Operations,-100,Administration Charges,Third Party Supplier,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4824557,371692,LYNCH JC T/A TRAILER PARK,South Street Operations,-70,Sales  Food,Third Party Supplier,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4824557,371692,LYNCH JC T/A TRAILER PARK,South Street Operations,-34.3,Royalties,Third Party Supplier,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4824557,371692,LYNCH JC T/A TRAILER PARK,South Street Operations,-29.4,Credit Card Commission,Third Party Supplier,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4824557,371692,LYNCH JC T/A TRAILER PARK,South Street Operations,546.37,Professional Fees,Third Party Supplier,STANDARD,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4824557,371692,LYNCH JC T/A TRAILER PARK,Hexagon Performances,916.67,Ticket SalesPerformances,Third Party Supplier,STANDARD,1202,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4822934,371693,LUCINDA FERGUSON,JLT Disbursements,675,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4824594,371694,NMH COST LAWYERS LTD,Legal Services,672,Misc. Legal Expenses,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4824171,371698,ROBINSON TRANSPORT & REMOVALS LTD,Allocation,480,Special Measures Expenses,Third Party Supplier,STANDARD,5980,HAAA-Housing Revenue Account
RBC Legal Entity,04/08/2023,4824089,371700,LODDON DOOR SERVICES LTD,Corporate FM - Office Buildings,434.7,Reactive Maintenance,SUB-CONTRACTOR,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4820307,371701,BIDVEST FOODSERVICE (BIDFOOD),Town Hall Operations,186.89,Purchases - Stock Provisions,Third Party Supplier,STANDARD,1210,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4820307,371701,BIDVEST FOODSERVICE (BIDFOOD),Town Hall Operations,302.7,Purchases - Stock Provisions,Third Party Supplier,STANDARD,1210,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4824523,371707,RIDGE & PARTNERS,HRA portfolio expansion,858.15,External Fees  Misc.,Third Party Supplier,STANDARD,8518,ZZZC-Capital
RBC Legal Entity,04/08/2023,4820361,371708,VERMATECH PEST CONTROL,Corporate Maintenance Services,828,TPP  Contract,Third Party Supplier,STANDARD,4080,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4814336,371709,LISTER WILDER LTD,Corporate Vehicle Procurement,10890,Vehicles,Third Party Supplier,STANDARD,8623,ZZZC-Capital
RBC Legal Entity,04/08/2023,4814336,371709,LISTER WILDER LTD,Corporate Vehicle Procurement,35600,Vehicles,Third Party Supplier,STANDARD,8623,ZZZC-Capital
RBC Legal Entity,04/08/2023,4814336,371709,LISTER WILDER LTD,Corporate Vehicle Procurement,42400,Vehicles,Third Party Supplier,STANDARD,8623,ZZZC-Capital
RBC Legal Entity,04/08/2023,4823057,371710,EVERYCARE READING,Charles Clore Court,556.86,Agency Staff,Third Party Supplier,STANDARD,5157,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/08/2023,4820338,371711,HERALD GRAPHICS,Town Hall - Museum,905,"MaterialsHcrafts,Chemcal",Third Party Supplier,STANDARD,1255,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4824550,371713,ELECTORAL REFORM SERVICES,Electoral Registration,9.6,Printing + Duplicating,Third Party Supplier,STANDARD,2440,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4824550,371713,ELECTORAL REFORM SERVICES,Electoral Registration,79.75,Printing + Duplicating,Third Party Supplier,STANDARD,2440,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4824550,371713,ELECTORAL REFORM SERVICES,Electoral Registration,324.42,Printing + Duplicating,Third Party Supplier,STANDARD,2440,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4824550,371713,ELECTORAL REFORM SERVICES,Electoral Registration,357.61,Printing + Duplicating,Third Party Supplier,STANDARD,2440,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4823254,371715,WILLIS LTD,Sundry Properties,14785.76,Property Insurance,Third Party Supplier,STANDARD,2125,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4820286,371717,EDWARD KIRKWOOD,JLT Disbursements,300,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4820286,371717,EDWARD KIRKWOOD,JLT Disbursements,1500,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4820293,371717,EDWARD KIRKWOOD,JLT Disbursements,1000,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,04/08/2023,4824195,371718,GS ECOLOGY LTD,Planning,420,Consultancy Fees,Third Party Supplier,STANDARD,4700,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4819990,371719,CREATIVE SUPPORT LTD,PS Acquired Community Services,1130.4,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/08/2023,4819991,371719,CREATIVE SUPPORT LTD,LD Community Services,1130.4,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/08/2023,4819992,371719,CREATIVE SUPPORT LTD,LD Community Services,1657.92,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/08/2023,4824548,371721,GALLAGHER BASSETT INTERNATIONAL LTD,Core Insurance Programme from 01.04.2015,594.66,Expenditure,Third Party Supplier,STANDARD,9805,ZZZB-Balance Sheet
RBC Legal Entity,04/08/2023,4824548,371721,GALLAGHER BASSETT INTERNATIONAL LTD,Core Insurance Programme from 01.04.2015,1000,Expenditure,Third Party Supplier,STANDARD,9805,ZZZB-Balance Sheet
RBC Legal Entity,04/08/2023,4824548,371721,GALLAGHER BASSETT INTERNATIONAL LTD,Core Insurance Programme from 01.04.2015,1888.35,Expenditure,Third Party Supplier,STANDARD,9805,ZZZB-Balance Sheet
RBC Legal Entity,04/08/2023,4824548,371721,GALLAGHER BASSETT INTERNATIONAL LTD,Core Insurance Programme from 01.04.2015,2722.98,Expenditure,Third Party Supplier,STANDARD,9805,ZZZB-Balance Sheet
RBC Legal Entity,04/08/2023,4817099,371723,THE OYSTER PARTNERSHIP LTD,Taxi & Private Hire Licensing,1478.75,Agency Staff,Third Party Supplier,STANDARD,4603,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4817103,371723,THE OYSTER PARTNERSHIP LTD,Taxi & Private Hire Licensing,1400,Agency Staff,Third Party Supplier,STANDARD,4603,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4817104,371723,THE OYSTER PARTNERSHIP LTD,Planning Enforcement Team,1110,Agency Staff,Third Party Supplier,STANDARD,4616,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4817128,371724,G2 RECRUITMENT SOLUTIONS LTD,DLO Management & Strategy,1365,General & Admin & Clerical,Third Party Supplier,STANDARD,4001,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4820202,371724,G2 RECRUITMENT SOLUTIONS LTD,DLO Day to Day Trades,1250,Subcontractors Labour,Third Party Supplier,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/08/2023,4824519,371727,ALLPAY.NET.LTD,PS Acquired Community Services,2812.77,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/08/2023,4818287,371728,CLIVE BARFORD LTD,Road Resurfacing,1080,Contractors,Third Party Supplier,STANDARD,8870,ZZZC-Capital
RBC Legal Entity,04/08/2023,4817892,371729,F M CONWAY LTD,Road Resurfacing,511.18,Contractors,SUB-CONTRACTOR,STANDARD,8870,ZZZC-Capital
RBC Legal Entity,04/08/2023,4817953,371729,F M CONWAY LTD,Road Resurfacing,447.6,Contractors,SUB-CONTRACTOR,STANDARD,8870,ZZZC-Capital
RBC Legal Entity,04/08/2023,4817954,371729,F M CONWAY LTD,Road Resurfacing,494.48,Contractors,SUB-CONTRACTOR,STANDARD,8870,ZZZC-Capital
RBC Legal Entity,07/08/2023,4820579,371731,KEYLINE CIVILS SPECIALIST LTD,Highways and Drainage,1624,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4820581,371731,KEYLINE CIVILS SPECIALIST LTD,Highways and Drainage,825.86,Materials Direct,Third Party Supplier,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4818629,371733,ST JOHN AMBULANCE,Corporate Organisational Development,660,Training & Development Costs,Third Party Supplier,STANDARD,3435,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4823072,371734,RAINBOW CARPETS,Void Property Management,608.33,Minor Voids,Third Party Supplier,STANDARD,5921,HAAA-Housing Revenue Account
RBC Legal Entity,07/08/2023,4818424,371736,HAMBLIN WATERMAINS,DLO Planned Maintenance Trades,851.44,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4030,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4817979,371738,AMBLEGLOW,Network Management,40,Traffic Orders,Third Party Supplier,STANDARD,4703,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4817979,371738,AMBLEGLOW,Network Management,240,Traffic Orders,Third Party Supplier,STANDARD,4703,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4817979,371738,AMBLEGLOW,Network Management,240,Traffic Orders,Third Party Supplier,STANDARD,4703,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4818054,371738,AMBLEGLOW,Planning,616,Advertising - General,Third Party Supplier,STANDARD,4700,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4823423,371741,CITY & GUILDS,New Directions,1099.8,Examination Fees,Third Party Supplier,STANDARD,3340,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4823218,371744,BRITISH GAS TRADING LTD,Repairs,1447.44,Minor Voids,UTILITY,STANDARD,5970,HAAA-Housing Revenue Account
RBC Legal Entity,07/08/2023,4820662,371748,VERMATECH PEST CONTROL,Repairs,720,Estate Maintenance,Third Party Supplier,STANDARD,5970,HAAA-Housing Revenue Account
RBC Legal Entity,07/08/2023,4823023,371749,READING HOTEL,Bed and Breakfast,2185,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4824240,371749,READING HOTEL,Social Support,1080,Bed + Breakfast/Emergency Acco,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4820388,371751,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,380,TPP to Others,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4820388,371751,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,380,TPP to Others,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4820388,371751,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,380,TPP to Others,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4820388,371751,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,680,TPP to Others,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Reviews Team,2.7,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Community Re-ablement Team,3.15,Agency Staff,Third Party Supplier,STANDARD,5205,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,BFFC Agency Staff (Rechargeable),3.5,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,Localities Team,8.55,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Reviews Team,8.55,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Advice and Wellbeing Service,8.91,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Localities Team,10.8,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,BFFC Agency Staff (Rechargeable),20.7,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,BFFC Agency Staff (Rechargeable),21.15,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,Discharge to Assess Hospital Service,26.36,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,BFFC Agency Staff (Rechargeable),32.4,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,Localities Team,39.15,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Mental Health Team,58.5,Agency Staff,Third Party Supplier,STANDARD,5253,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,"Safeguarding, Quality & Performance Management Team",139.9,Agency Staff,Third Party Supplier,STANDARD,5730,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,BFFC Agency Staff (Rechargeable),157.5,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,BFFC Agency Staff (Rechargeable),253.24,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,BFFC Agency Staff (Rechargeable),317.5,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,Localities Team,332.26,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,BFFC Agency Staff (Rechargeable),344.25,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,Contact Centre,393.99,Agency Staff,Third Party Supplier,STANDARD,2599,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,Streetscene,494.17,Agency Staff,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Refuse Collection,526.45,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Exchequer Services,554.19,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,Procurement Services,586.28,Agency Staff,Third Party Supplier,STANDARD,2402,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,Streetscene,611.72,Agency Staff,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Neighbourhood Services Support,612.86,Agency Staff,Third Party Supplier,STANDARD,4590,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Contact Centre,639.13,Agency Staff,Third Party Supplier,STANDARD,2599,LAAA-Directorate of Resources
RBC Legal Entity,07/08/2023,4818455,371752,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,07/08/2023,4818455,371752,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
