Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
Reading Borough Council,04/03/2024,27603,12321,READIBUS LTD,Strategic Transport & Concessi,15327.56,Third Party Payments          -,Payments for Bus Services,RBC Standard Invoice,R4726,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,35553,12323,MORRIS & BLUNT,Corporate Maintenance Services,1606.53,Third Party Payments          -,Corporate Maintenance Contract,RBC CIS Invoice,R4080,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,28461,12326,M&R SERVICES,MRA Account,540,Premises Related Expenses     -,Boilers & Heating Systems,RBC CIS Invoice,R5975,Housing
Reading Borough Council,04/03/2024,32436,12328,EE LTD,IT Management,3311.44,Supplies and Services         -,Mobile Phones,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,04/03/2024,36390,12329,BIDVEST FOODSERVICE (BIDFOOD),Hexagon Operations,521.34,Supplies and Services         -,Catering Stock,RBC Standard Invoice,R1200,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,29540,12330,DYERS QUALITY JOINERY LTD,Planned Maintenance Trades,4681.16,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4040,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,32097,12331,RAINBOW CARPETS,Homes for Reading  Market Ren,833.33,Premises Related Expenses     -,Building Maintenance,RBC Standard Invoice,R5875,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,22239,12332,IRVINE GRENSON LTD,Highways Infrastructure,4069.89,Capital                       -,Contractors,RBC CIS Invoice,C8280,Capital
Reading Borough Council,04/03/2024,35461,12337,VIRGIN MEDIA BUSINESS LTD,IT Management,28394.13,Supplies and Services         -,Internet/WiFi,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,04/03/2024,27580,12338,BIDVEST NOONAN GROUP (UK) LTD,Archives General,1033.54,Premises Related Expenses     -,Office Cleaning,RBC Standard Invoice,R1256,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,27626,12339,PRICEWATERHOUSECOOPERS,Universal Digital Systems,69140,Capital                       -,Other Capitalisation,RBC Standard Invoice,C8635,Capital
Reading Borough Council,04/03/2024,27632,12339,PRICEWATERHOUSECOOPERS,Universal Digital Systems,59958,Capital                       -,Other Capitalisation,RBC Standard Invoice,C8635,Capital
Reading Borough Council,04/03/2024,27637,12339,PRICEWATERHOUSECOOPERS,Universal Digital Systems,108248,Capital                       -,Other Capitalisation,RBC Standard Invoice,C8635,Capital
Reading Borough Council,04/03/2024,27640,12339,PRICEWATERHOUSECOOPERS,Universal Digital Systems,24200,Capital                       -,Other Capitalisation,RBC Standard Invoice,C8635,Capital
Reading Borough Council,04/03/2024,39800,12340,PANGBOURNE PLANT HIRE LTD,Highways,2805.86,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,39801,12340,PANGBOURNE PLANT HIRE LTD,Highways,4863.61,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,39802,12340,PANGBOURNE PLANT HIRE LTD,Highways,2897.84,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,39803,12340,PANGBOURNE PLANT HIRE LTD,Highways,1952,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,39910,12341,A P FAULKNER (HEATING) LTD,DLO Day to Day Trades,2044.25,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,27486,12342,NEC SOFTWARE SOLUTIONS UK LTD,IT Management,1666.66,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,04/03/2024,39372,12344,READING HOTEL,Bed and Breakfast,595,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,26937,12345,SIMONE SURVEYS LTD,Traffic,850,Third Party Payments          -,Third Party Pymts: Other Estab,RBC CIS Invoice,R4703,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,39192,12345,SIMONE SURVEYS LTD,Traffic,540,Third Party Payments          -,Third Party Pymts: Other Estab,RBC CIS Invoice,R4703,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,37667,12348,OBAS UK LTD,Highways,1999.8,Supplies and Services         -,Materials,RBC Standard Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,27575,12350,HAMPSHIRE COUNTY COUNCIL,Customer Relations & Informati,632,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2058,Directorate of Resources
Reading Borough Council,04/03/2024,29911,12352,HBINFO LTD,Housing Benefit Administration,1134,Supplies and Services         -,Periodicals & Magazines,RBC Standard Invoice,R2265,Directorate of Resources
Reading Borough Council,04/03/2024,27223,12353,CSCO.AUDIO,Events & Engagement,574.5,Supplies and Services         -,Special Activities,RBC Standard Invoice,R2080,Chief Executive
Reading Borough Council,04/03/2024,39462,12354,SIMON MILLER,JLT Disbursements,1000,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,39463,12354,SIMON MILLER,JLT Disbursements,1000,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,39766,12356,ALLPAY.NET.LTD,Self-serve payments,1719.02,Supplies and Services         -,Credit Card Commission,RBC Standard Invoice,R2255,Corporate
Reading Borough Council,04/03/2024,29243,12357,EDWARD KIRKWOOD,JLT Disbursements,750,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,29246,12357,EDWARD KIRKWOOD,JLT Disbursements,2850,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,29249,12357,EDWARD KIRKWOOD,JLT Disbursements,950,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,33325,12357,EDWARD KIRKWOOD,JLT Disbursements,950,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,30382,12358,NWA SOCIAL & MARKET RESEARCH,Tenant Participation,3025,Supplies and Services         -,Surveys,RBC Standard Invoice,R5965,Housing
Reading Borough Council,04/03/2024,29586,12359,GS ECOLOGY LTD,Planning,700,Supplies and Services         -,Consultancy Fees,RBC Standard Invoice,R4700,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,29530,12361,THEBIGWORD INTERPRETING SERVICES LTD,Customer Services - Reception,3738.91,Supplies and Services         -,Translation Services,RBC Standard Invoice,R2595,Directorate of Resources
Reading Borough Council,04/03/2024,35115,12365,KENT FROZEN FOODS LTD,Hexagon Operations,511.34,Supplies and Services         -,Catering Stock,RBC Standard Invoice,R1200,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,33776,12366,SURECARE (READING & EAST BERKSHIRE),LD Community Services,721.62,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33778,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,3811.86,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33779,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,506.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33781,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,3648.96,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33782,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,1357.5,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33784,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,1667.37,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33785,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,1563.84,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33787,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,760.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33788,12366,SURECARE (READING & EAST BERKSHIRE),M&C Acquired Community Service,1384.65,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5751,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33789,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,608.16,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33790,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,1449.81,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33792,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,1075.14,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33793,12366,SURECARE (READING & EAST BERKSHIRE),PS Acquired Community Services,1455.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33794,12366,SURECARE (READING & EAST BERKSHIRE),M&C Acquired Community Service,1203.65,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5751,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33489,12367,ALISON WILLIAMS,JLT Disbursements,1450,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,39786,12367,ALISON WILLIAMS,JLT Disbursements,950,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,39787,12367,ALISON WILLIAMS,JLT Disbursements,1550,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,29948,12369,INDIGO ACCESS LTD,Sensory Support Community Serv,1080,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5711,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,29886,12371,M&D SERVICES,Repairs,4800,Supplies and Services         -,Grants Paid to Vol Sector,RBC CIS Invoice,R5970,Housing
Reading Borough Council,04/03/2024,27977,12375,JUSTINE RAMSDEN,JLT Disbursements,2250,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,28892,12376,BK SAFETY & WORKWEAR LTD,Refuse Collection,550.98,Supplies and Services         -,Clothing & Uniforms,RBC Standard Invoice,R4561,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,30436,12377,OXFORD HUMAN SCIENCES LTD,JLT Disbursements,1431.44,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,29277,12378,CTS TRAFFIC & TRANSPORTATION LTD,Taxi & Private Hire Licensing,1125,Employees                     -,Training & Development Costs,RBC Standard Invoice,R4603,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,39870,12379,CHLOE WILKINS,JLT Disbursements,950,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,29535,12382,JO SPICER,JLT Disbursements,1968.8,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,29536,12382,JO SPICER,JLT Disbursements,2266.2,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,28882,12383,BIBLIOTHECA LTD,Reading Libraries,7105.67,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R1400,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,27589,12384,ALBIN & CO LTD,JLT Disbursements,600,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,04/03/2024,32975,12385,DEELAND LTD T/A SERVICEMASTER,Void Property Management,821.09,Premises Related Expenses     -,Office Cleaning,RBC Standard Invoice,R5921,Housing
Reading Borough Council,04/03/2024,32945,12386,F M CONWAY LTD,Highways,502.69,Supplies and Services         -,Materials,RBC CIS Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,32949,12386,F M CONWAY LTD,Highways,527.95,Supplies and Services         -,Materials,RBC CIS Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,32951,12386,F M CONWAY LTD,Highways,1074.26,Supplies and Services         -,Materials,RBC CIS Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,27557,12387,SPEKTRIX LTD,Cultural Services Marketing,6969.83,Supplies and Services         -,Computer Purchase,RBC Standard Invoice,R1235,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,04/03/2024,33754,12389,MY HOMECARE (READING AND BRACKNELL) LTD,Mental Health Community Servic,708.36,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33755,12389,MY HOMECARE (READING AND BRACKNELL) LTD,PS Acquired Community Services,2719.92,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,04/03/2024,33756,12389,MY HOMECARE (READING AND BRACKNELL) LTD,M&C Acquired Community Service,4216.32,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5751,Directorate of Social Care and Health Services
