Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
RBC Legal Entity,19/10/2023,4839222,378566,DENNIS EAGLE LTD,Fleet Management,206.25,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839222,378566,DENNIS EAGLE LTD,Fleet Management,246.75,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839222,378566,DENNIS EAGLE LTD,Fleet Management,302.5,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839222,378566,DENNIS EAGLE LTD,Fleet Management,329.28,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839222,378566,DENNIS EAGLE LTD,Fleet Management,333,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839222,378566,DENNIS EAGLE LTD,Fleet Management,812.03,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839222,378566,DENNIS EAGLE LTD,Fleet Management,1145.15,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839222,378566,DENNIS EAGLE LTD,Fleet Management,1161.5,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,55,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,55,Vehicle Maintenance,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,87,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,185,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,207,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,220,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,235,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,270,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,272.5,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,333,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,449,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839258,378566,DENNIS EAGLE LTD,Fleet Management,782.28,Unfair Wear + Tear Costs,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4840011,378567,DNA LEGAL LTD,JLT Disbursements,90,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,19/10/2023,4840011,378567,DNA LEGAL LTD,JLT Disbursements,90,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,19/10/2023,4840011,378567,DNA LEGAL LTD,JLT Disbursements,299,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,19/10/2023,4841790,378569,AVANTI CYCLING,Strategic Transport & Concessionary Fares,5490,TPP to Others,Third Party Supplier,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4841716,378570,PROVIDE SESS LTD,Crematorium,1059,Security costs,Third Party Supplier,STANDARD,4606,LAAA-Directorate of Resources
RBC Legal Entity,19/10/2023,4841852,378570,PROVIDE SESS LTD,Corporate FM - Office Buildings,7254,Security Charges,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4842042,378570,PROVIDE SESS LTD,Public Conveniences,600,TPP to Others,Third Party Supplier,STANDARD,4352,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4845053,378571,LEE & HANNAH VOCKINS,Housing Advice,2700,Preventive+SupportiveServ,Landlord,STANDARD,5820,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4844762,378572,BERKSHIRE INDEPENDENT PSYCHOLOGY SERVICES LTD,JLT Disbursements,56.2,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,19/10/2023,4844762,378572,BERKSHIRE INDEPENDENT PSYCHOLOGY SERVICES LTD,JLT Disbursements,840,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,19/10/2023,4828318,378573,PILON LTD,DLO Voids Trades,13996.91,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/10/2023,4839092,378575,CATHERINE ROWLANDS,JLT Disbursements,8500,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,19/10/2023,4841616,378578,STORUM LTD T/A METAFENCE,Repairs,14733.58,Decent Neighbourhood Funding,SUB-CONTRACTOR,STANDARD,5970,HAAA-Housing Revenue Account
RBC Legal Entity,19/10/2023,4841312,378579,DEELAND LTD T/A SERVICEMASTER,Void Property Management,615.63,Office Cleaning,Third Party Supplier,STANDARD,5921,HAAA-Housing Revenue Account
RBC Legal Entity,19/10/2023,4844922,378580,SUPERB HEALTHCARE LTD,PS Acquired Community Services,1929.46,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4840224,378582,CARE4U WE LTD,Assets _ General,-1428.13,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4840224,378582,CARE4U WE LTD,LD Community Services,6404.02,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4840308,378582,CARE4U WE LTD,Assets _ General,-633.54,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4840308,378582,CARE4U WE LTD,PS Acquired Community Services,2840.95,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841569,378582,CARE4U WE LTD,Assets _ General,-332.97,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841569,378582,CARE4U WE LTD,Mental Health Community Services,1493.13,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841570,378582,CARE4U WE LTD,Assets _ General,-847.24,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841570,378582,CARE4U WE LTD,LD Community Services,3799.21,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841571,378582,CARE4U WE LTD,Assets _ General,-2158.91,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841571,378582,CARE4U WE LTD,LD Community Services,9681,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841572,378582,CARE4U WE LTD,Assets _ General,-698.74,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841572,378582,CARE4U WE LTD,PS Acquired Community Services,3133.3,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841573,378582,CARE4U WE LTD,Assets _ General,-1070.34,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841573,378582,CARE4U WE LTD,LD Community Services,4799.62,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841574,378582,CARE4U WE LTD,Assets _ General,-1998.37,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841574,378582,CARE4U WE LTD,LD Community Services,8961.12,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841575,378582,CARE4U WE LTD,Assets _ General,-682.39,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841575,378582,CARE4U WE LTD,LD Community Services,3059.97,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841576,378582,CARE4U WE LTD,Assets _ General,-856.75,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841576,378582,CARE4U WE LTD,LD Community Services,3841.85,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841577,378582,CARE4U WE LTD,Assets _ General,-703.37,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841577,378582,CARE4U WE LTD,LD Community Services,3154.06,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841578,378582,CARE4U WE LTD,Assets _ General,-526.89,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841578,378582,CARE4U WE LTD,LD Community Services,2362.68,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841579,378582,CARE4U WE LTD,Assets _ General,-673.51,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841579,378582,CARE4U WE LTD,Mental Health Community Services,3020.17,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841580,378582,CARE4U WE LTD,Assets _ General,-610.11,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841580,378582,CARE4U WE LTD,Mental Health Community Services,2735.85,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841581,378582,CARE4U WE LTD,Assets _ General,-793.35,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841581,378582,CARE4U WE LTD,LD Community Services,3557.53,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841582,378582,CARE4U WE LTD,Assets _ General,-832.97,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841582,378582,CARE4U WE LTD,LD Community Services,3735.23,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841583,378582,CARE4U WE LTD,Assets _ General,-673.83,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841583,378582,CARE4U WE LTD,Mental Health Community Services,3021.62,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841584,378582,CARE4U WE LTD,Assets _ General,-425.58,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841584,378582,CARE4U WE LTD,Mental Health Community Services,1908.4,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841585,378582,CARE4U WE LTD,Assets _ General,-596,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841585,378582,CARE4U WE LTD,Mental Health Community Services,2672.59,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841586,378582,CARE4U WE LTD,Assets _ General,-857.16,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841586,378582,CARE4U WE LTD,LD Community Services,3843.7,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841587,378582,CARE4U WE LTD,Assets _ General,-1022.24,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841587,378582,CARE4U WE LTD,LD Community Services,4583.93,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841588,378582,CARE4U WE LTD,Assets _ General,-1206.08,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841588,378582,CARE4U WE LTD,Mental Health Community Services,5408.34,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841589,378582,CARE4U WE LTD,Assets _ General,-694.49,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841589,378582,CARE4U WE LTD,Mental Health Community Services,3114.25,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841592,378582,CARE4U WE LTD,Assets _ General,-2451.44,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841592,378582,CARE4U WE LTD,LD Community Services,10992.8,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841593,378582,CARE4U WE LTD,Assets _ General,-900.56,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841593,378582,CARE4U WE LTD,PS Acquired Community Services,4038.29,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841594,378582,CARE4U WE LTD,Assets _ General,-516.74,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841594,378582,CARE4U WE LTD,Mental Health Community Services,2317.19,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841595,378582,CARE4U WE LTD,Assets _ General,-1998.37,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841595,378582,CARE4U WE LTD,Mental Health Community Services,8961.12,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841596,378582,CARE4U WE LTD,Assets _ General,-613.44,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841596,378582,CARE4U WE LTD,LD Community Services,2750.78,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841597,378582,CARE4U WE LTD,Assets _ General,-2375.54,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841597,378582,CARE4U WE LTD,LD Community Services,10652.43,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841598,378582,CARE4U WE LTD,Assets _ General,-857.16,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841598,378582,CARE4U WE LTD,LD Community Services,3843.7,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841599,378582,CARE4U WE LTD,Assets _ General,-698.24,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841599,378582,CARE4U WE LTD,Mental Health Community Services,3131.05,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4841600,378582,CARE4U WE LTD,Assets _ General,-612.48,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4841600,378582,CARE4U WE LTD,LD Community Services,2746.51,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4845035,378582,CARE4U WE LTD,Assets _ General,-6107.85,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4845035,378582,CARE4U WE LTD,LD Community Services,8961.12,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4845036,378582,CARE4U WE LTD,Assets _ General,-653.06,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4845036,378582,CARE4U WE LTD,Mental Health Community Services,852.64,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4845036,378582,CARE4U WE LTD,LD Community Services,2075.84,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/10/2023,4845037,378582,CARE4U WE LTD,Assets _ General,-2134.38,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,19/10/2023,4845037,378582,CARE4U WE LTD,PS Acquired Community Services,3131.45,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
