Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429196,1424.64,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429282,813.6,Angels Care Management Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417690,520,Age UK Derby and Derbyshire
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900424137,-1245.52,Victoria Park Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900425175,-788,Oliver House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422005,3011.24,Haddon Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424617,1757.7,Welby Croft
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426361,845.39,Hollin Knowle
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425435,3118.8,Chapel Lodge Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426689,1429.2,The Risings
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424888,6683.14,Welby Croft
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426719,3011.24,Laurels and Limes Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421517,3118.8,Hollin Knowle
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426440,3011.24,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425256,3320,Haddon Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424895,1716.86,Welby Croft
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426690,3118.8,The Risings
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422889,4002.6,Amicus Care Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424742,3011.24,Regency Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429183,792.16,Just a little company
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427117,716.44,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427145,589.6,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422906,-1277.76,Amicus Care Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423260,-1216.84,Guardian Care Homes Caledonia Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425181,-985.32,Welby Croft
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426691,-580.64,The Risings
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900426819,1890.16,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900426882,1233.4,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427960,2978,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428116,1840,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428228,1016,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428031,1277.4,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427563,966,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428265,1664.76,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427244,1076.68,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427098,648,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427283,1181.88,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417817,520,Age UK Derby and Derbyshire
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900426965,1320,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427891,1568,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427689,753.76,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429581,3621.52,Community Life Choices
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428948,2585.8,Caring Hands
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900418185,1082.72,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427873,4838.4,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428583,1373.44,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427499,564,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428255,840,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427495,2278.92,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427691,1764,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900426187,3236.6,Alexandra Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900419061,3344.16,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900422058,3236.6,Landermeads Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900418388,3344.16,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420586,3344.16,Rutland Manor Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900418480,3397.32,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900421838,3344.16,Victoria Park Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900424304,3344.16,Woodhall Park Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900418656,3344.16,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900423563,600,Langdale Heights Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420823,3344.16,Haddon House Nursing Home (Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900426105,3344.16,Haddon House Nursing Home (Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900425168,3344.16,Oliver House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900425859,3236.6,Alexandra Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900418548,3344.16,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422135,3118.8,Rosecare Shirebrook Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425463,3011.24,Magnolia House RCH
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900420364,3118.8,Rosecare Shirebrook Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424382,3118.8,The Vale Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420573,614.2,Pinxton Manor Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417753,561.44,Enable Housing Association Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427777,503.6,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427893,691.2,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427490,3600,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428300,1526,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900426773,1476.8,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428359,3509.76,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428541,5306.96,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428637,999.52,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428104,1382.4,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419970,-1235.43,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418417,-515.6,Putney House Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424506,-1707.16,Cliff House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423861,-852.72,The Vale Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,08/01/2025,1900429039,1086.96,United Response Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,08/01/2025,1900429522,7845.44,United Response Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418379,-1649.04,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418581,-724.28,Holmewood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424156,-1031.6,Riverdale Residential Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423932,-1072.48,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421904,-752.28,Ashleigh
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424322,2712.57,The Vale Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425301,-1081.2,Green Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419871,-1388.56,Elm Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423570,-3780,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429120,1145.4,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429269,615.7,Angels Care Management Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428748,976.74,REACT Homecare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428886,1668.8,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417658,1200,Bright Opportunities
